date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:05	23752/23752	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/03.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/03.jpg	(from https://apdash.themetags.com/index.html)
14:39:06	20953/20953	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/04.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/04.jpg	(from https://apdash.themetags.com/index.html)
14:39:06	24381/24381	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/05.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/05.jpg	(from https://apdash.themetags.com/index.html)
14:39:06	18952/18952	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/06.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/06.jpg	(from https://apdash.themetags.com/index.html)
14:39:07	55698/55698	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/app-mobile-image-3.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/app-mobile-image-3.png	(from https://apdash.themetags.com/index.html)
14:39:07	10053/10053	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/priching-img-1.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/priching-img-1.png	(from https://apdash.themetags.com/index.html)
14:39:07	15602/15602	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/priching-img-2.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/priching-img-2.png	(from https://apdash.themetags.com/index.html)
14:39:08	16752/16752	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/priching-img-3.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/priching-img-3.png	(from https://apdash.themetags.com/index.html)
14:39:09	26503/26503	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/client/1.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/client/1.jpg	(from https://apdash.themetags.com/index.html)
14:39:09	76918/76918	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/health.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/health.png	(from https://apdash.themetags.com/index.html)
14:39:09	26521/26521	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/client/3.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/client/3.jpg	(from https://apdash.themetags.com/index.html)
14:39:09	30600/30600	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/client/2.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/client/2.jpg	(from https://apdash.themetags.com/index.html)
14:39:10	34325/34325	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/client/4.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/client/4.jpg	(from https://apdash.themetags.com/index.html)
14:39:10	60437/60437	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/team/team-member-2.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/team/team-member-2.png	(from https://apdash.themetags.com/index.html)
14:39:10	47028/47028	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/team/team-member-1.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/team/team-member-1.png	(from https://apdash.themetags.com/index.html)
14:39:11	57700/57700	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/team/team-member-3.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/team/team-member-3.png	(from https://apdash.themetags.com/index.html)
14:39:12	10894/10894	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/blog/1.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/blog/1.jpg	(from https://apdash.themetags.com/index.html)
14:39:12	9527/9527	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/blog/2.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/blog/2.jpg	(from https://apdash.themetags.com/index.html)
14:39:12	47134/47134	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/team/team-member-4.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/team/team-member-4.png	(from https://apdash.themetags.com/index.html)
14:39:12	11122/11122	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/blog/3.jpg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/blog/3.jpg	(from https://apdash.themetags.com/index.html)
14:39:13	10685/10685	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/customers/clients-logo-01.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/customers/clients-logo-01.png	(from https://apdash.themetags.com/index.html)
14:39:13	6512/6512	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/customers/clients-logo-02.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/customers/clients-logo-02.png	(from https://apdash.themetags.com/index.html)
14:39:14	13711/13711	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/customers/clients-logo-03.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/customers/clients-logo-03.png	(from https://apdash.themetags.com/index.html)
14:39:14	13864/13864	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/customers/clients-logo-04.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/customers/clients-logo-04.png	(from https://apdash.themetags.com/index.html)
14:39:15	12453/12453	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/customers/clients-logo-05.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/customers/clients-logo-05.png	(from https://apdash.themetags.com/index.html)
14:39:15	16574/16574	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/customers/clients-logo-06.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/customers/clients-logo-06.png	(from https://apdash.themetags.com/index.html)
14:39:16	1469/1469	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/customers/clients-logo-07.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/customers/clients-logo-07.png	(from https://apdash.themetags.com/index.html)
14:39:16	13130/13130	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/customers/clients-logo-08.png	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/customers/clients-logo-08.png	(from https://apdash.themetags.com/index.html)
14:39:17	21260/21260	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/vendors/popper.min.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/vendors/popper.min.js	(from https://apdash.themetags.com/index.html)
14:39:17	89476/89476	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/vendors/jquery-3.5.1.min.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/vendors/jquery-3.5.1.min.js	(from https://apdash.themetags.com/index.html)
14:39:18	60180/60180	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/vendors/bootstrap.min.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/vendors/bootstrap.min.js	(from https://apdash.themetags.com/index.html)
14:39:18	5590/5590	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/vendors/jquery.easing.min.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/vendors/jquery.easing.min.js	(from https://apdash.themetags.com/index.html)
14:39:19	44348/44348	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/vendors/owl.carousel.min.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/vendors/owl.carousel.min.js	(from https://apdash.themetags.com/index.html)
14:39:19	5387/5387	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/vendors/countdown.min.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/vendors/countdown.min.js	(from https://apdash.themetags.com/index.html)
14:39:20	9034/9034	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/vendors/jquery.waypoints.min.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/vendors/jquery.waypoints.min.js	(from https://apdash.themetags.com/index.html)
14:39:20	2070/2070	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/vendors/jquery.rcounterup.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/vendors/jquery.rcounterup.js	(from https://apdash.themetags.com/index.html)
14:39:21	20221/20221	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/vendors/magnific-popup.min.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/vendors/magnific-popup.min.js	(from https://apdash.themetags.com/index.html)
14:39:21	6063/6063	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/vendors/validator.min.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/vendors/validator.min.js	(from https://apdash.themetags.com/index.html)
14:39:22	7695/7695	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/js/app.js	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/js/app.js	(from https://apdash.themetags.com/index.html)
14:39:23	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:23%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-italic-webfont.eot?	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-italic-webfontd41d.eot	(from https://apdash.themetags.com/assets/css/main.css)
14:39:23	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:24%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-italic-webfont.woff	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-italic-webfont.woff	(from https://apdash.themetags.com/assets/css/main.css)
14:39:24	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:24%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-italic-webfont.ttf	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-italic-webfont.ttf	(from https://apdash.themetags.com/assets/css/main.css)
14:39:25	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:25%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-italic-webfont.svg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-italic-webfont.svg	(from https://apdash.themetags.com/assets/css/main.css)
14:39:25	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:26%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-webfont.eot?	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-webfontd41d.eot	(from https://apdash.themetags.com/assets/css/main.css)
14:39:26	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:27%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-webfont.woff	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-webfont.woff	(from https://apdash.themetags.com/assets/css/main.css)
14:39:27	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:27%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-webfont.ttf	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-webfont.ttf	(from https://apdash.themetags.com/assets/css/main.css)
14:39:27	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:28%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-webfont.svg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-light-webfont.svg	(from https://apdash.themetags.com/assets/css/main.css)
14:39:28	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:29%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-italic-webfont.eot?	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-italic-webfontd41d.eot	(from https://apdash.themetags.com/assets/css/main.css)
14:39:29	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:29%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-italic-webfont.woff	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-italic-webfont.woff	(from https://apdash.themetags.com/assets/css/main.css)
14:39:29	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:30%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-italic-webfont.ttf	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-italic-webfont.ttf	(from https://apdash.themetags.com/assets/css/main.css)
14:39:30	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:31%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-italic-webfont.svg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-italic-webfont.svg	(from https://apdash.themetags.com/assets/css/main.css)
14:39:31	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:31%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-webfont.eot?	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-webfontd41d.eot	(from https://apdash.themetags.com/assets/css/main.css)
14:39:31	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:32%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-webfont.woff	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-webfont.woff	(from https://apdash.themetags.com/assets/css/main.css)
14:39:32	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:32%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-webfont.ttf	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-webfont.ttf	(from https://apdash.themetags.com/assets/css/main.css)
14:39:33	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:33%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-webfont.svg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-regular-webfont.svg	(from https://apdash.themetags.com/assets/css/main.css)
14:39:33	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:34%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-italic-webfont.eot?	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-italic-webfontd41d.eot	(from https://apdash.themetags.com/assets/css/main.css)
14:39:34	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:35%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-italic-webfont.woff	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-italic-webfont.woff	(from https://apdash.themetags.com/assets/css/main.css)
14:39:35	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:35%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-italic-webfont.ttf	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-italic-webfont.ttf	(from https://apdash.themetags.com/assets/css/main.css)
14:39:36	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:36%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-italic-webfont.svg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-italic-webfont.svg	(from https://apdash.themetags.com/assets/css/main.css)
14:39:37	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:37%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-italic-webfont.eot?	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-italic-webfontd41d.eot	(from https://apdash.themetags.com/assets/css/main.css)
14:39:38	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:38%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-italic-webfont.woff	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-italic-webfont.woff	(from https://apdash.themetags.com/assets/css/main.css)
14:39:39	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:39%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-italic-webfont.ttf	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-italic-webfont.ttf	(from https://apdash.themetags.com/assets/css/main.css)
14:39:40	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:40%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-italic-webfont.svg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-italic-webfont.svg	(from https://apdash.themetags.com/assets/css/main.css)
14:39:41	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:41%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-webfont.eot?	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-webfontd41d.eot	(from https://apdash.themetags.com/assets/css/main.css)
14:39:42	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:42%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-webfont.woff	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-webfont.woff	(from https://apdash.themetags.com/assets/css/main.css)
14:39:42	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:43%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-webfont.ttf	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-webfont.ttf	(from https://apdash.themetags.com/assets/css/main.css)
14:39:43	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:44%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-webfont.svg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-semibold-webfont.svg	(from https://apdash.themetags.com/assets/css/main.css)
14:39:43	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:44%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-webfont.eot?	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-webfontd41d.eot	(from https://apdash.themetags.com/assets/css/main.css)
14:39:44	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:45%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-webfont.woff	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-webfont.woff	(from https://apdash.themetags.com/assets/css/main.css)
14:39:45	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:45%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-webfont.ttf	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-webfont.ttf	(from https://apdash.themetags.com/assets/css/main.css)
14:39:46	707/707	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Feb%202021%2013:39:47%20GMT	https://apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-webfont.svg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/fonts/proxima_nova/proxima-nova-bold-webfont.svg	(from https://apdash.themetags.com/assets/css/main.css)
14:39:48	687/687	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/img/about-bg-shape.svg	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/img/about-bg-shape.svg	(from https://apdash.themetags.com/assets/css/main.css)
14:39:49	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/webfonts/fa-regular-400.eot	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/webfonts/fa-regular-400.eot	(from https://apdash.themetags.com/assets/css/main.css)
14:39:54	13584/13584	---M--	200	added ('OK')	font/woff2	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/webfonts/fa-regular-400.woff2	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/webfonts/fa-regular-400.woff2	(from https://apdash.themetags.com/assets/css/main.css)
14:39:54	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/webfonts/fa-regular-400.eot?	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/webfonts/fa-regular-400d41d.eot	(from https://apdash.themetags.com/assets/css/main.css)
14:39:55	16800/16800	---M--	200	added ('OK')	font/woff	date:Tue,%2020%20Oct%202020%2010:51:06%20GMT	https://apdash.themetags.com/assets/webfonts/fa-regular-400.woff	C:/Users/Abel%20Bin%20Kandanda/Downloads/web-proojet/apdash.themetags.com/assets/webfonts/fa-regular-400.woff	(from https://apdash.themetags.com/assets/css/main.css)
